president,subgroup,modeldate,approve_estimate,approve_hi,approve_lo,disapprove_estimate,disapprove_hi,disapprove_lo,timestamp
Donald Trump,Adults,4/25/2017,40.30374,44.60197,36.00551,54.23236,59.40096,49.06376,4/25/2017 13:12
Donald Trump,All polls,4/25/2017,41.42433,46.19313,36.65553,52.85545,57.87822,47.83269,4/25/2017 13:12
Donald Trump,Voters,4/24/2017,44.23955,49.54624,38.93287,50.40123,55.07882,45.72365,4/24/2017 13:03
Donald Trump,Adults,4/24/2017,40.60334,45.012,36.19468,53.91079,59.18217,48.6394,4/24/2017 13:03
Donald Trump,All polls,4/24/2017,41.76186,46.79366,36.73006,52.74255,57.86912,47.61599,4/24/2017 13:03
Donald Trump,Voters,4/23/2017,44.04811,49.1926,38.90363,50.56432,55.18794,45.9407,4/23/2017 14:13
Donald Trump,Adults,4/23/2017,40.62176,45.03156,36.21197,53.92823,59.21482,48.64163,4/23/2017 14:13
Donald Trump,All polls,4/23/2017,41.63386,46.54868,36.71904,52.87494,57.99485,47.75502,4/23/2017 14:13
Donald Trump,Adults,4/22/2017,40.71088,45.44498,35.97677,53.36101,59.11146,47.61056,4/22/2017 13:19
Donald Trump,Voters,4/22/2017,44.04811,49.1926,38.90363,50.56432,55.18794,45.9407,4/22/2017 13:19
Donald Trump,All polls,4/22/2017,41.88213,47.01614,36.74812,52.33886,57.71994,46.95778,4/22/2017 13:19
Donald Trump,Voters,4/21/2017,44.04811,49.1926,38.90363,50.56432,55.18794,45.9407,4/21/2017 13:05
Donald Trump,Adults,4/21/2017,40.72075,45.46203,35.97947,53.3662,59.12423,47.60818,4/21/2017 13:05
Donald Trump,All polls,4/21/2017,41.89439,47.02298,36.7658,52.33761,57.71827,46.95695,4/21/2017 13:05
Donald Trump,Adults,4/20/2017,40.81158,45.62248,36.00069,52.93252,58.88656,46.97849,4/20/2017 13:19
Donald Trump,Voters,4/20/2017,44.05973,49.1797,38.93976,50.58625,55.20732,45.96517,4/20/2017 13:19
Donald Trump,All polls,4/20/2017,42.02447,47.19346,36.85548,52.04146,57.51389,46.56903,4/20/2017 13:19
Donald Trump,Voters,4/19/2017,44.00313,49.2343,38.77197,50.52559,54.88184,46.16934,4/19/2017 13:05
Donald Trump,Adults,4/19/2017,41.10365,45.66794,36.53936,52.49113,57.87409,47.10818,4/19/2017 13:05
Donald Trump,All polls,4/19/2017,41.92009,47.03592,36.80427,51.80953,56.86413,46.75493,4/19/2017 13:05
Donald Trump,Voters,4/18/2017,43.50145,48.9874,38.01551,50.31609,54.99622,45.63595,4/18/2017 13:11
Donald Trump,Adults,4/18/2017,41.32755,46.28143,36.37368,51.95232,57.66853,46.23611,4/18/2017 13:11
Donald Trump,All polls,4/18/2017,41.70159,46.99654,36.40664,51.38246,56.7924,45.97252,4/18/2017 13:11
Donald Trump,Voters,4/17/2017,43.4188,48.84432,37.99329,50.35167,55.01369,45.68964,4/17/2017 15:36
Donald Trump,Adults,4/17/2017,41.29482,46.21842,36.37123,52.09627,57.79642,46.39611,4/17/2017 15:36
Donald Trump,All polls,4/17/2017,41.62966,46.85859,36.40073,51.48813,56.89203,46.08422,4/17/2017 15:36
Donald Trump,Adults,4/16/2017,41.17042,46.12373,36.21711,52.25262,58.22296,46.28227,4/16/2017 13:06
Donald Trump,Voters,4/16/2017,42.73984,48.22797,37.25171,50.934,55.76231,46.10569,4/16/2017 13:06
Donald Trump,All polls,4/16/2017,41.34031,46.52293,36.1577,51.77214,57.3511,46.19318,4/16/2017 13:06
Donald Trump,Voters,4/15/2017,42.73984,48.22797,37.25171,50.934,55.76231,46.10569,4/15/2017 13:06
Donald Trump,Adults,4/15/2017,41.01736,45.97337,36.06135,52.42741,58.41444,46.44038,4/15/2017 13:06
Donald Trump,All polls,4/15/2017,41.23275,46.41501,36.0505,51.88008,57.46936,46.2908,4/15/2017 13:06
Donald Trump,Voters,4/14/2017,42.73984,48.22797,37.25171,50.934,55.76231,46.10569,4/14/2017 13:10
Donald Trump,Adults,4/14/2017,41.0928,46.019,36.16659,52.42646,58.40254,46.45038,4/14/2017 13:10
Donald Trump,All polls,4/14/2017,41.27088,46.42637,36.11538,51.87616,57.45,46.30231,4/14/2017 13:10
Donald Trump,Voters,4/13/2017,42.90318,48.45972,37.34663,51.71242,56.7949,46.62994,4/13/2017 13:11
Donald Trump,Adults,4/13/2017,41.22889,46.25507,36.20272,52.85146,58.95934,46.74358,4/13/2017 13:11
Donald Trump,All polls,4/13/2017,41.44421,46.76628,36.12213,52.70598,58.45796,46.95399,4/13/2017 13:11
Donald Trump,Voters,4/12/2017,42.83318,48.376,37.29036,51.76783,56.88817,46.64748,4/12/2017 13:07
Donald Trump,Adults,4/12/2017,41.62653,46.5685,36.68455,52.25298,58.06441,46.44155,4/12/2017 13:07
Donald Trump,All polls,4/12/2017,41.64417,46.87432,36.41402,52.36113,57.88984,46.83242,4/12/2017 13:07
Donald Trump,Voters,4/11/2017,42.56668,48.27353,36.85984,51.78368,56.98209,46.58527,4/11/2017 17:59
Donald Trump,Adults,4/11/2017,41.84169,46.86845,36.81492,52.17405,58.11969,46.22842,4/11/2017 17:59
Donald Trump,All polls,4/11/2017,41.51326,46.72686,36.29965,52.52065,58.12492,46.91638,4/11/2017 17:59
Donald Trump,Voters,4/10/2017,41.39298,46.71243,36.07354,52.95179,57.82961,48.07397,4/10/2017 13:09
Donald Trump,Adults,4/10/2017,41.15395,45.86559,36.44231,52.99094,58.75322,47.22866,4/10/2017 13:09
Donald Trump,All polls,4/10/2017,40.87731,45.83553,35.91909,53.21894,58.66856,47.76932,4/10/2017 13:09
Donald Trump,Voters,4/9/2017,41.51286,46.80249,36.22323,52.79503,57.599,47.99107,4/9/2017 14:53
Donald Trump,Adults,4/9/2017,40.46673,45.30285,35.63061,53.93581,59.76171,48.10991,4/9/2017 14:53
Donald Trump,All polls,4/9/2017,40.41701,45.49614,35.33789,53.82942,59.29893,48.35992,4/9/2017 14:53
Donald Trump,Voters,4/8/2017,41.51286,46.80249,36.22323,52.79503,57.599,47.99107,4/8/2017 14:09
Donald Trump,Adults,4/8/2017,40.44548,45.27812,35.61284,53.98016,59.79935,48.16096,4/8/2017 14:09
Donald Trump,All polls,4/8/2017,40.40128,45.47359,35.32896,53.86125,59.32256,48.39995,4/8/2017 14:09
Donald Trump,Adults,4/7/2017,40.42915,45.2564,35.60189,54.0258,59.83382,48.21779,4/7/2017 15:27
Donald Trump,Voters,4/7/2017,41.51286,46.80249,36.22323,52.79503,57.599,47.99107,4/7/2017 15:27
Donald Trump,All polls,4/7/2017,40.38835,45.4526,35.32409,53.89001,59.34081,48.43921,4/7/2017 15:27
Donald Trump,Voters,4/6/2017,41.74047,47.29905,36.1819,52.44887,57.36218,47.53556,4/6/2017 13:34
Donald Trump,Adults,4/6/2017,40.51774,45.51066,35.52483,53.72948,59.73963,47.71933,4/6/2017 13:34
Donald Trump,All polls,4/6/2017,40.41075,45.60198,35.21951,53.69882,59.2783,48.11934,4/6/2017 13:34
Donald Trump,Adults,4/5/2017,40.98213,45.88659,36.07767,52.87018,58.4521,47.28827,4/5/2017 13:30
Donald Trump,Voters,4/5/2017,41.72259,47.24487,36.20031,52.42102,57.31507,47.52696,4/5/2017 13:30
Donald Trump,All polls,4/5/2017,40.66016,45.7916,35.52871,53.16607,58.42831,47.90383,4/5/2017 13:30
Donald Trump,Voters,4/4/2017,41.28366,46.88392,35.6834,52.73132,57.75137,47.71127,4/4/2017 15:00
Donald Trump,Adults,4/4/2017,40.50948,45.69217,35.32678,53.39999,59.1553,47.64467,4/4/2017 15:00
Donald Trump,All polls,4/4/2017,40.01525,45.26242,34.76808,53.67127,59.05883,48.2837,4/4/2017 15:00
Donald Trump,Voters,4/3/2017,41.49263,46.54613,36.43912,52.28128,57.25156,47.311,4/3/2017 13:27
Donald Trump,Adults,4/3/2017,39.61414,44.69081,34.53746,53.89282,59.91079,47.87486,4/3/2017 13:27
Donald Trump,All polls,4/3/2017,39.84783,44.92455,34.77111,53.59146,59.18995,47.99298,4/3/2017 13:27
Donald Trump,Voters,4/2/2017,41.77287,46.84838,36.69736,51.91686,56.71685,47.11687,4/2/2017 14:11
Donald Trump,Adults,4/2/2017,40.39359,45.16575,35.62142,53.45893,59.59847,47.31939,4/2/2017 14:11
Donald Trump,All polls,4/2/2017,40.44848,45.32938,35.56758,53.17198,58.80313,47.54082,4/2/2017 14:11
Donald Trump,Adults,4/1/2017,40.55445,45.26672,35.84218,53.32457,59.41961,47.22953,4/1/2017 17:13
Donald Trump,Voters,4/1/2017,41.77287,46.84838,36.69736,51.91686,56.71685,47.11687,4/1/2017 17:13
Donald Trump,All polls,4/1/2017,40.54905,45.38779,35.7103,53.0927,58.68511,47.50028,4/1/2017 17:13
Donald Trump,Voters,3/31/2017,41.77287,46.84838,36.69736,51.91686,56.71685,47.11687,3/31/2017 13:33
Donald Trump,Adults,3/31/2017,40.448,45.17403,35.72196,53.2771,59.34482,47.20937,3/31/2017 13:33
Donald Trump,All polls,3/31/2017,40.48179,45.32975,35.63383,53.06938,58.63694,47.50181,3/31/2017 13:33
Donald Trump,Voters,3/30/2017,42.78091,47.72739,37.83444,51.80407,56.74441,46.86372,3/30/2017 15:40
Donald Trump,Adults,3/30/2017,40.11081,44.79861,35.42301,54.028,59.98937,48.06663,3/30/2017 15:40
Donald Trump,All polls,3/30/2017,40.63618,45.51982,35.75254,53.55639,59.13385,47.97892,3/30/2017 15:40
Donald Trump,Voters,3/29/2017,43.23234,48.12896,38.33572,51.65588,56.73108,46.58068,3/29/2017 13:36
Donald Trump,Adults,3/29/2017,40.54865,45.12926,35.96804,52.65205,58.12233,47.18176,3/29/2017 13:36
Donald Trump,All polls,3/29/2017,41.20364,46.0816,36.32568,52.53189,57.80197,47.26182,3/29/2017 13:36
Donald Trump,Voters,3/28/2017,43.37658,48.56889,38.18426,51.31355,56.60413,46.02298,3/28/2017 15:15
Donald Trump,Adults,3/28/2017,40.6702,45.40951,35.93089,52.81675,58.3959,47.2376,3/28/2017 15:15
Donald Trump,All polls,3/28/2017,41.55795,46.62505,36.49085,52.38742,57.79079,46.98404,3/28/2017 15:15
Donald Trump,Voters,3/27/2017,44.28436,49.65789,38.91082,50.60625,55.98377,45.22873,3/27/2017 13:05
Donald Trump,Adults,3/27/2017,41.03792,46.03124,36.0446,52.65294,58.45473,46.85114,3/27/2017 13:05
Donald Trump,All polls,3/27/2017,41.81089,47.05198,36.56979,52.25573,57.78765,46.7238,3/27/2017 13:05
Donald Trump,Voters,3/26/2017,44.35612,49.65315,39.05909,50.58176,55.89857,45.26495,3/26/2017 13:59
Donald Trump,Adults,3/26/2017,41.43587,46.2299,36.64183,52.38198,58.08395,46.68002,3/26/2017 13:59
Donald Trump,All polls,3/26/2017,42.08798,47.20525,36.97071,52.08815,57.57109,46.60522,3/26/2017 13:59
Donald Trump,Voters,3/25/2017,44.35612,49.65315,39.05909,50.58176,55.89857,45.26495,3/25/2017 16:18
Donald Trump,Adults,3/25/2017,41.53386,46.28392,36.78381,52.38558,58.0583,46.71286,3/25/2017 16:18
Donald Trump,All polls,3/25/2017,42.14841,47.22449,37.07233,52.09206,57.54439,46.63973,3/25/2017 16:18
Donald Trump,Adults,3/24/2017,41.54422,46.26891,36.81953,52.38712,58.03065,46.74358,3/24/2017 14:02
Donald Trump,Voters,3/24/2017,44.35612,49.65315,39.05909,50.58176,55.89857,45.26495,3/24/2017 14:02
Donald Trump,All polls,3/24/2017,42.15625,47.20598,37.10653,52.08948,57.51303,46.66592,3/24/2017 14:02
Donald Trump,Voters,3/23/2017,44.11869,49.32698,38.9104,50.66172,55.60133,45.72211,3/23/2017 13:29
Donald Trump,Adults,3/23/2017,41.48011,45.96347,36.99674,52.1105,57.37497,46.84602,3/23/2017 13:29
Donald Trump,All polls,3/23/2017,42.28773,47.29216,37.28331,51.76073,56.88629,46.63516,3/23/2017 13:29
Donald Trump,Adults,3/22/2017,41.60312,46.0286,37.17764,51.97084,57.16357,46.77811,3/22/2017 13:52
Donald Trump,Voters,3/22/2017,44.10851,49.28387,38.93314,50.6463,55.57218,45.72042,3/22/2017 13:52
Donald Trump,All polls,3/22/2017,42.34076,47.29531,37.38622,51.67672,56.76546,46.58797,3/22/2017 13:52
Donald Trump,Adults,3/21/2017,41.38521,45.94193,36.8285,52.85176,58.01113,47.6924,3/21/2017 13:03
Donald Trump,Voters,3/21/2017,44.61454,49.35433,39.87475,50.02016,54.68645,45.35387,3/21/2017 13:03
Donald Trump,All polls,3/21/2017,42.41769,47.27553,37.55984,51.82015,56.87549,46.7648,3/21/2017 13:03
Donald Trump,Voters,3/20/2017,44.52505,49.19572,39.85439,50.08957,54.74471,45.43443,3/20/2017 13:07
Donald Trump,Adults,3/20/2017,41.57674,46.22869,36.9248,52.50675,57.73434,47.27915,3/20/2017 13:07
Donald Trump,All polls,3/20/2017,42.56183,47.41304,37.71062,51.57077,56.63733,46.5042,3/20/2017 13:07
Donald Trump,Adults,3/19/2017,41.53395,46.20824,36.85967,52.66131,57.92685,47.39578,3/19/2017 15:11
Donald Trump,Voters,3/19/2017,44.47798,49.07936,39.8766,50.08054,54.69834,45.46274,3/19/2017 15:11
Donald Trump,All polls,3/19/2017,42.48279,47.31588,37.6497,51.70201,56.81096,46.59307,3/19/2017 15:11
Donald Trump,Adults,3/18/2017,41.87791,46.41851,37.33731,52.33651,57.45996,47.21305,3/18/2017 14:12
Donald Trump,Voters,3/18/2017,44.47798,49.07936,39.8766,50.08054,54.69834,45.46274,3/18/2017 14:12
Donald Trump,All polls,3/18/2017,42.70947,47.44154,37.97739,51.48524,56.47866,46.49182,3/18/2017 14:12
Donald Trump,Voters,3/17/2017,44.47798,49.07936,39.8766,50.08054,54.69834,45.46274,3/17/2017 13:38
Donald Trump,Adults,3/17/2017,42.80822,46.93233,38.6841,51.36173,56.22272,46.50073,3/17/2017 13:38
Donald Trump,All polls,3/17/2017,43.36182,47.80959,38.91404,50.8023,55.57342,46.03117,3/17/2017 13:38
Donald Trump,Voters,3/16/2017,44.63105,49.32425,39.93784,49.73156,54.35492,45.1082,3/16/2017 14:11
Donald Trump,Adults,3/16/2017,43.24698,47.57337,38.92059,51.14386,56.14853,46.13919,3/16/2017 14:11
Donald Trump,All polls,3/16/2017,43.59192,48.14231,39.04153,50.67634,55.53901,45.81367,3/16/2017 14:11
Donald Trump,Adults,3/15/2017,43.43536,47.89869,38.97202,49.8028,54.29678,45.30881,3/15/2017 18:14
Donald Trump,Voters,3/15/2017,44.59151,49.29085,39.89216,49.70044,54.3433,45.05758,3/15/2017 18:14
Donald Trump,All polls,3/15/2017,43.732,48.34158,39.12242,49.82358,54.37471,45.27245,3/15/2017 18:14
Donald Trump,Voters,3/14/2017,45.47269,50.2247,40.72068,49.06578,53.79823,44.33332,3/14/2017 13:27
Donald Trump,Adults,3/14/2017,43.82244,48.24846,39.39643,49.54628,54.1033,44.98926,3/14/2017 13:27
Donald Trump,All polls,3/14/2017,44.29615,48.92532,39.66698,49.32653,53.95638,44.69668,3/14/2017 13:27
Donald Trump,All polls,3/13/2017,44.53927,49.17732,39.90122,48.95186,53.59417,44.30956,3/13/2017 13:19
Donald Trump,Adults,3/13/2017,44.10419,48.49052,39.71787,48.99449,53.57737,44.41162,3/13/2017 13:19
Donald Trump,Voters,3/13/2017,45.58329,50.42994,40.73663,48.65232,53.42555,43.87909,3/13/2017 13:19
Donald Trump,Adults,3/12/2017,44.32833,48.67724,39.97943,48.88358,53.44093,44.32623,3/12/2017 18:06
Donald Trump,Voters,3/12/2017,45.73587,50.55025,40.92148,48.4897,53.1647,43.8147,3/12/2017 18:06
Donald Trump,All polls,3/12/2017,44.76669,49.39057,40.14281,48.7696,53.37308,44.16611,3/12/2017 18:06
Donald Trump,Voters,3/11/2017,45.73587,50.55025,40.92148,48.4897,53.1647,43.8147,3/11/2017 16:47
Donald Trump,Adults,3/11/2017,44.2165,48.54074,39.89226,48.96644,53.50496,44.42792,3/11/2017 16:47
Donald Trump,All polls,3/11/2017,44.6835,49.29448,40.07253,48.83847,53.42355,44.2534,3/11/2017 16:47
Donald Trump,Voters,3/10/2017,45.5193,50.33577,40.70283,48.62363,53.38221,43.86504,3/10/2017 13:11
Donald Trump,Adults,3/10/2017,43.9422,48.24376,39.64064,49.21457,53.79547,44.63366,3/10/2017 13:11
Donald Trump,All polls,3/10/2017,44.51029,49.12762,39.89296,49.00035,53.60986,44.39085,3/10/2017 13:11
Donald Trump,Adults,3/9/2017,43.41724,47.52428,39.3102,49.70358,54.20479,45.20238,3/9/2017 13:21
Donald Trump,Voters,3/9/2017,45.35116,50.14901,40.55331,48.61091,53.3605,43.86132,3/9/2017 13:21
Donald Trump,All polls,3/9/2017,44.25294,48.83014,39.67575,49.22272,53.79013,44.65532,3/9/2017 13:21
Donald Trump,Voters,3/8/2017,45.37472,50.1804,40.56905,48.55411,53.31239,43.79584,3/8/2017 14:28
Donald Trump,Adults,3/8/2017,43.52806,47.62445,39.43167,49.65459,54.15749,45.15169,3/8/2017 14:28
Donald Trump,All polls,3/8/2017,44.33974,48.90763,39.77184,49.15517,53.72889,44.58145,3/8/2017 14:28
Donald Trump,Adults,3/7/2017,43.68052,47.77182,39.58922,49.24304,53.76972,44.71636,3/7/2017 15:44
Donald Trump,Voters,3/7/2017,45.46577,50.29033,40.64122,48.28428,53.04988,43.51868,3/7/2017 15:44
Donald Trump,All polls,3/7/2017,44.3455,48.87922,39.81178,48.89124,53.46196,44.32052,3/7/2017 15:44
Donald Trump,Adults,3/6/2017,43.51528,47.50908,39.52149,49.41735,53.87724,44.95747,3/6/2017 13:24
Donald Trump,Voters,3/6/2017,45.36596,50.36006,40.37185,48.83812,53.65353,44.02271,3/6/2017 13:24
Donald Trump,All polls,3/6/2017,44.08371,48.69637,39.47105,49.29635,53.78793,44.80477,3/6/2017 13:24
Donald Trump,All polls,3/5/2017,43.93693,48.76372,39.11013,49.72623,54.27249,45.17998,3/5/2017 16:18
Donald Trump,Voters,3/5/2017,45.63852,50.65363,40.62341,49.62764,54.40191,44.85337,3/5/2017 16:18
Donald Trump,Adults,3/5/2017,43.00411,47.25905,38.74918,50.26909,54.7504,45.78778,3/5/2017 16:18
Donald Trump,All polls,3/4/2017,43.90226,48.6751,39.12943,49.85654,54.37281,45.34027,3/6/2017 9:44
Donald Trump,Adults,3/4/2017,42.9674,47.17238,38.76241,50.43211,54.88548,45.97874,3/6/2017 9:44
Donald Trump,Voters,3/4/2017,45.63852,50.65363,40.62341,49.62764,54.40191,44.85337,3/6/2017 9:44
Donald Trump,All polls,3/3/2017,43.90226,48.6751,39.12943,49.85654,54.37281,45.34027,3/3/2017 16:02
Donald Trump,Adults,3/3/2017,42.9674,47.17238,38.76241,50.43211,54.88548,45.97874,3/3/2017 16:02
Donald Trump,Voters,3/3/2017,45.63852,50.65363,40.62341,49.62764,54.40191,44.85337,3/3/2017 16:02
Donald Trump,Adults,3/2/2017,42.74433,46.98483,38.50384,50.39036,54.90135,45.87937,3/2/2017 15:19
Donald Trump,Voters,3/2/2017,45.23322,50.25408,40.21236,49.77825,54.56505,44.99146,3/2/2017 15:19
Donald Trump,All polls,3/2/2017,43.71027,48.49278,38.92776,49.87239,54.40887,45.33591,3/2/2017 15:19
Donald Trump,Adults,3/1/2017,42.93229,47.20044,38.66414,50.10905,54.72215,45.49596,3/2/2017 11:25
Donald Trump,Voters,3/1/2017,45.15903,50.19463,40.12343,49.53156,54.37161,44.69152,3/2/2017 11:26
Donald Trump,All polls,3/1/2017,43.75505,48.47799,39.03212,49.75748,54.34694,45.16802,3/2/2017 11:25
Donald Trump,Adults,2/28/2017,41.92185,46.14059,37.7031,50.75521,55.67918,45.83124,3/2/2017 11:25
Donald Trump,All polls,2/28/2017,42.93886,47.79404,38.08368,50.21992,55.00761,45.43224,3/2/2017 11:25
Donald Trump,Voters,2/28/2017,44.69143,49.87772,39.50513,49.79915,54.73494,44.86337,3/2/2017 11:26
Donald Trump,All polls,2/27/2017,42.97042,47.81451,38.12633,50.10254,54.87105,45.33402,3/2/2017 11:25
Donald Trump,Adults,2/27/2017,41.93449,46.13142,37.73755,50.65856,55.54948,45.76763,3/2/2017 11:25
Donald Trump,Voters,2/27/2017,44.77391,49.93987,39.60795,49.68867,54.59674,44.78059,3/2/2017 11:26
Donald Trump,All polls,2/26/2017,42.94234,47.78183,38.10285,49.97172,54.73501,45.20843,3/2/2017 11:25
Donald Trump,Voters,2/26/2017,44.86759,49.97301,39.76218,49.60043,54.46981,44.73105,3/2/2017 11:26
Donald Trump,Adults,2/26/2017,41.86868,46.0538,37.68355,50.54937,55.40913,45.68962,3/2/2017 11:25
Donald Trump,Voters,2/25/2017,44.86759,49.97301,39.76218,49.60043,54.46981,44.73105,3/2/2017 11:26
Donald Trump,All polls,2/25/2017,42.99247,47.80976,38.17517,49.87163,54.60665,45.1366,3/2/2017 11:25
Donald Trump,Adults,2/25/2017,41.93456,46.09764,37.77147,50.34444,55.17621,45.51268,3/2/2017 11:25
Donald Trump,Voters,2/24/2017,44.86759,49.97301,39.76218,49.60043,54.46981,44.73105,3/2/2017 11:26
Donald Trump,All polls,2/24/2017,43.10133,47.88879,38.31387,49.82072,54.53353,45.10792,3/2/2017 11:25
Donald Trump,Adults,2/24/2017,42.13914,46.28004,37.99824,50.20037,55.015,45.38575,3/2/2017 11:25
Donald Trump,Adults,2/23/2017,42.08851,46.23182,37.94521,50.09972,54.93006,45.26939,3/2/2017 11:25
Donald Trump,All polls,2/23/2017,43.00062,47.7711,38.23013,49.79304,54.51702,45.06906,3/2/2017 11:25
Donald Trump,Voters,2/23/2017,44.84227,49.9486,39.73595,49.52387,54.37848,44.66925,3/2/2017 11:26
Donald Trump,Voters,2/22/2017,44.294,49.44938,39.13863,50.37005,55.35322,45.38689,3/2/2017 11:26
Donald Trump,Adults,2/22/2017,40.99014,45.27751,36.70276,51.52739,56.48182,46.57297,3/2/2017 11:25
Donald Trump,All polls,2/22/2017,42.54541,47.43392,37.6569,50.79599,55.63756,45.95441,3/2/2017 11:25
Donald Trump,All polls,2/21/2017,43.66503,48.39862,38.93143,50.16118,54.99011,45.33226,3/2/2017 11:25
Donald Trump,Voters,2/21/2017,45.53262,50.36337,40.70187,49.28985,54.07336,44.50635,3/2/2017 11:26
Donald Trump,Adults,2/21/2017,41.4049,45.76923,37.04057,51.92768,57.05551,46.79984,3/2/2017 11:25
Donald Trump,Voters,2/20/2017,45.56286,50.41407,40.71165,49.19039,53.98789,44.39288,3/2/2017 11:26
Donald Trump,Adults,2/20/2017,41.1068,45.60037,36.61324,52.24264,57.46707,47.01821,3/2/2017 11:25
Donald Trump,All polls,2/20/2017,43.83627,48.59529,39.07725,50.03596,54.89173,45.18018,3/2/2017 11:25
Donald Trump,Adults,2/19/2017,41.1262,45.72119,36.53122,52.34517,57.59246,47.09787,3/2/2017 11:25
Donald Trump,All polls,2/19/2017,44.10547,48.89841,39.31253,50.62915,55.54121,45.7171,3/2/2017 11:25
Donald Trump,Voters,2/19/2017,46.48179,51.23529,41.72828,49.83215,54.65438,45.00993,3/2/2017 11:26
Donald Trump,Voters,2/18/2017,46.48179,51.23529,41.72828,49.83215,54.65438,45.00993,3/2/2017 11:26
Donald Trump,Adults,2/18/2017,41.14259,45.75518,36.52999,52.61021,57.82709,47.39334,3/2/2017 11:25
Donald Trump,All polls,2/18/2017,44.31153,49.03962,39.58345,50.62162,55.49161,45.75164,3/2/2017 11:25
Donald Trump,Voters,2/17/2017,46.66242,51.43516,41.88968,49.45398,54.19453,44.71342,3/2/2017 11:26
Donald Trump,Adults,2/17/2017,40.93276,45.58841,36.27711,52.55815,57.6859,47.4304,3/2/2017 11:25
Donald Trump,All polls,2/17/2017,44.46416,49.21023,39.7181,50.34889,55.15873,45.53905,3/2/2017 11:25
Donald Trump,All polls,2/16/2017,44.57693,49.23923,39.91463,50.21927,54.96953,45.46901,3/2/2017 11:25
Donald Trump,Voters,2/16/2017,46.53775,51.25437,41.82114,49.53732,54.24575,44.82889,3/2/2017 11:26
Donald Trump,Adults,2/16/2017,41.26061,45.85092,36.6703,52.20712,57.25517,47.15907,3/2/2017 11:25
Donald Trump,Adults,2/15/2017,41.3626,45.92407,36.80114,52.01312,57.00552,47.02072,3/2/2017 11:25
Donald Trump,All polls,2/15/2017,44.49281,49.07682,39.90881,50.23329,54.94403,45.52256,3/2/2017 11:25
Donald Trump,Voters,2/15/2017,46.32353,50.96176,41.6853,49.7077,54.38807,45.02732,3/2/2017 11:26
Donald Trump,All polls,2/14/2017,44.47177,49.01568,39.92786,50.36843,55.0418,45.69505,3/2/2017 11:25
Donald Trump,Voters,2/14/2017,46.16746,50.76975,41.56517,49.73203,54.36329,45.10077,3/2/2017 11:26
Donald Trump,Adults,2/14/2017,41.01787,45.69108,36.34466,52.47426,57.35436,47.59416,3/2/2017 11:25
Donald Trump,All polls,2/13/2017,43.46242,47.85374,39.07109,50.64742,55.09876,46.19608,3/2/2017 11:25
Donald Trump,Voters,2/13/2017,45.41359,49.90409,40.92309,49.86423,54.35473,45.37373,3/2/2017 11:26
Donald Trump,Adults,2/13/2017,41.11952,45.75837,36.48067,52.40815,57.20925,47.60704,3/2/2017 11:25
Donald Trump,Adults,2/12/2017,41.98624,46.78743,37.18506,50.62114,55.42233,45.81996,3/2/2017 11:25
Donald Trump,All polls,2/12/2017,44.30565,48.72142,39.88988,49.4447,53.86047,45.02893,3/2/2017 11:25
Donald Trump,Voters,2/12/2017,46.31055,50.92749,41.69361,48.61903,53.23597,44.00209,3/2/2017 11:26
Donald Trump,Adults,2/11/2017,42.17884,46.93204,37.42564,50.29835,55.05155,45.54515,3/2/2017 11:25
Donald Trump,Voters,2/11/2017,46.31055,50.92749,41.69361,48.61903,53.23597,44.00209,3/2/2017 11:26
Donald Trump,All polls,2/11/2017,44.42348,48.84508,40.00189,49.29364,53.71523,44.87204,3/2/2017 11:25
Donald Trump,Adults,2/10/2017,42.33272,47.04307,37.62237,50.14452,54.85487,45.43417,3/2/2017 11:25
Donald Trump,All polls,2/10/2017,44.28156,48.64907,39.91405,49.35836,53.72587,44.99086,3/2/2017 11:25
Donald Trump,Voters,2/10/2017,46.21808,50.77919,41.65697,48.71865,53.27976,44.15754,3/2/2017 11:26
Donald Trump,All polls,2/9/2017,44.34582,48.72214,39.96951,49.3256,53.70191,44.94928,3/2/2017 11:25
Donald Trump,Voters,2/9/2017,46.23419,50.80249,41.66589,48.68385,53.25216,44.11555,3/2/2017 11:26
Donald Trump,Adults,2/9/2017,42.45341,47.12389,37.78294,50.05256,54.72303,45.38208,3/2/2017 11:25
Donald Trump,All polls,2/8/2017,44.50491,48.843,40.16682,48.8634,53.20149,44.52531,3/2/2017 11:25
Donald Trump,Voters,2/8/2017,46.69795,51.23309,42.16281,47.94511,52.48025,43.40998,3/2/2017 11:26
Donald Trump,Adults,2/8/2017,42.46727,47.10171,37.83284,49.95639,54.59083,45.32195,3/2/2017 11:25
Donald Trump,All polls,2/7/2017,44.65995,49.03472,40.28518,48.71205,53.08682,44.33728,3/2/2017 11:25
Donald Trump,Adults,2/7/2017,42.58524,47.25029,37.92019,49.79887,54.46392,45.13382,3/2/2017 11:25
Donald Trump,Voters,2/7/2017,46.92523,51.52148,42.32898,47.53691,52.13317,42.94066,3/2/2017 11:26
Donald Trump,Voters,2/6/2017,46.66296,51.29055,42.03538,45.71693,50.34452,41.08935,3/2/2017 11:26
Donald Trump,Adults,2/6/2017,42.62589,47.259,37.99279,49.48686,54.11996,44.85376,3/2/2017 11:26
Donald Trump,All polls,2/6/2017,44.42256,48.81194,40.03319,48.03367,52.42305,43.6443,3/2/2017 11:25
